X.ID,MIG_STAT,X.STATEID,X.DISTID,X.PSUID,X.HHID,X.HHSPLITID,X.NHNR,X.NR0,X.NR2,X.NR6,X.NR7,X.NR8,X.NR9,X.NR10,X.NR11,X.NR12,X.NR13A,X.NR13B,NNR,NR0,NR2,NR6,NR7,NR8,NR9,NR10,NR11,NR12,NR13A,NR13B
"23,25,9,90,1",2,(23) Madhya Pradesh 23,25,9,90,1,,,,,,,,,,,,,2,50,1,58,1,2,3,11,(059) Service nec 59,4,NA,NA
"23,25,9,120,1",2,(23) Madhya Pradesh 23,25,9,120,1,,,,,,,,,,,,,1,50,2,70,1,1,3,11,(012) Accountants 12,2,5000,NA
"23,25,10,50,2",2,(23) Madhya Pradesh 23,25,10,50,2,,,,,,,,,,,,,1,50,1,50,4,1,1,8,(094) Production nec 94,4,NA,NA
"23,26,3,100,1",2,(23) Madhya Pradesh 23,26,3,100,1,,,,,,,,,,,,,1,50,6,78,1,1,1,0,(099) Labour nec 99,2,8000,NA
"23,26,4,90,1",2,(23) Madhya Pradesh 23,26,4,90,1,,,,,,,,,,,,,1,50,11,58,4,1,1,0,(035) Clerical nec 35,4,NA,NA
"23,26,4,130,1",2,(23) Madhya Pradesh 23,26,4,130,1,,,,,,,,,,,,,1,50,1,58,1,1,1,15,(052) Cooks/waiters 52,2,12000,NA
"23,26,5,50,1",2,(23) Madhya Pradesh 23,26,5,50,1,,,,,,,,,,,,,1,50,6,52,1,2,2,11,(085) Electrical 85,2,60000,NA
"23,26,6,10,1",2,(23) Madhya Pradesh 23,26,6,10,1,,,,,,,,,,,,,1,50,7,40,4,1,3,0,(114) Disabled DD,4,NA,NA
"23,26,6,60,1",2,(23) Madhya Pradesh 23,26,6,60,1,,,,,,,,,,,,,2,50,1,37,1,2,3,0,(098) Drivers 98,2,96000,NA
"23,26,6,80,1",2,(23) Madhya Pradesh 23,26,6,80,1,,,,,,,,,,,,,2,NA,3,30,1,1,3,8,(008) Nursing 8,4,NA,NA
"23,27,2,11,1",2,(23) Madhya Pradesh 23,27,2,11,1,,,,,,,,,,,,,1,50,3,29,1,2,4,0,(097) Loaders 97,2,4000,NA
"23,27,3,91,3",2,(23) Madhya Pradesh 23,27,3,91,3,,,,,,,,,,,,,1,50,1,57,1,1,1,0,(061) Cultivators 61,NA,NA,NA
"23,27,7,30,1",2,(23) Madhya Pradesh 23,27,7,30,1,,,,,,,,,,,,,1,50,2,45,1,1,3,5,(098) Drivers 98,2,38400,NA
"23,27,7,100,1",2,(23) Madhya Pradesh 23,27,7,100,1,,,,,,,,,,,,,2,50,3,24,1,1,3,16,(034) Computing op 34,2,30000,NA
"23,28,6,40,2",2,(23) Madhya Pradesh 23,28,6,40,2,,,,,,,,,,,,,1,50,5,49,1,1,1,12,(062) Other farmers 62,4,NA,NA
"23,29,1,80,1",2,(23) Madhya Pradesh 23,29,1,80,1,,,,,,,,,,,,,1,50,1,52,1,2,3,0,(085) Electrical 85,2,30000,NA
"23,29,3,20,1",2,(23) Madhya Pradesh 23,29,3,20,1,,,,,,,,,,,,,1,50,5,53,4,1,3,5,(095) Construction 95,4,NA,NA
"23,29,3,110,1",2,(23) Madhya Pradesh 23,29,3,110,1,,,,,,,,,,,,,1,50,1,46,1,1,1,0,(098) Drivers 98,2,80000,NA
"23,30,3,140,1",2,(23) Madhya Pradesh 23,30,3,140,1,,,,,,,,,,,,,1,50,3,28,1,2,3,8,(098) Drivers 98,2,10000,NA
"23,32,3,140,1",2,(23) Madhya Pradesh 23,32,3,140,1,,,,,,,,,,,,,2,50,5,35,3,1,1,0,(040) Shopkeepers 40,4,NA,NA
"23,32,3,150,1",2,(23) Madhya Pradesh 23,32,3,150,1,,,,,,,,,,,,,1,50,2,35,4,1,3,0,(040) Shopkeepers 40,4,NA,NA
"23,35,2,71,1",2,(23) Madhya Pradesh 23,35,2,71,1,,,,,,,,,,,,,7,50,1,60,1,1,3,5,(099) Labour nec 99,2,10000,NA
"23,35,4,41,1",2,(23) Madhya Pradesh 23,35,4,41,1,,,,,,,,,,,,,2,50,4,28,4,1,2,8,(061) Cultivators 61,4,NA,NA
"23,35,4,51,2",2,(23) Madhya Pradesh 23,35,4,51,2,,,,,,,,,,,,,2,50,1,45,4,1,2,0,(111) Housewife AA,4,NA,NA
"23,35,6,60,1",2,(23) Madhya Pradesh 23,35,6,60,1,,,,,,,,,,,,,1,50,3,26,1,1,1,0,(095) Construction 95,2,5000,NA
"23,35,8,51,2",2,(23) Madhya Pradesh 23,35,8,51,2,,,,,,,,,,,,,1,50,1,35,1,NA,NA,NA,(109) No occupation X9,4,NA,NA
"23,37,2,91,1",2,(23) Madhya Pradesh 23,37,2,91,1,,,,,,,,,,,,,1,50,3,25,1,1,1,0,(095) Construction 95,2,5000,NA
"23,37,2,161,1",2,(23) Madhya Pradesh 23,37,2,161,1,,,,,,,,,,,,,1,50,3,30,1,1,3,16,(015) Teachers 15,2,50000,NA
"23,37,2,241,1",2,(23) Madhya Pradesh 23,37,2,241,1,,,,,,,,,,,,,1,50,1,59,1,1,3,6,(098) Drivers 98,2,60000,NA
"23,38,1,70,1",2,(23) Madhya Pradesh 23,38,1,70,1,,,,,,,,,,,,,1,50,1,34,1,2,1,10,(057) Police 57,2,50000,NA
"23,38,2,140,1",2,(23) Madhya Pradesh 23,38,2,140,1,,,,,,,,,,,,,2,50,1,48,1,1,2,4,(078) Tobacco 78,4,NA,NA
"23,38,2,140,1",2,(23) Madhya Pradesh 23,38,2,140,1,,,,,,,,,,,,,2,51,2,28,1,1,3,0,(052) Cooks/waiters 52,2,5000,NA
"23,39,1,90,1",2,(23) Madhya Pradesh 23,39,1,90,1,,,,,,,,,,,,,1,50,4,30,1,1,3,12,(111) Housewife AA,4,NA,NA
"23,39,1,100,2",2,(23) Madhya Pradesh 23,39,1,100,2,,,,,,,,,,,,,1,50,1,62,4,2,2,4,(040) Shopkeepers 40,4,NA,NA
"23,39,2,100,1",2,(23) Madhya Pradesh 23,39,2,100,1,,,,,,,,,,,,,2,50,1,48,1,1,1,12,(002) Engineers 2,2,120000,NA
"23,39,2,140,1",2,(23) Madhya Pradesh 23,39,2,140,1,,,,,,,,,,,,,2,50,1,58,1,1,3,10,(035) Clerical nec 35,2,50000,NA
"23,41,2,71,1",2,(23) Madhya Pradesh 23,41,2,71,1,,,,,,,,,,,,,1,50,8,28,1,1,3,10,(052) Cooks/waiters 52,2,20000,NA
"23,41,2,101,2",2,(23) Madhya Pradesh 23,41,2,101,2,,,,,,,,,,,,,1,50,6,30,4,1,2,12,(061) Cultivators 61,4,NA,NA
"23,41,3,30,1",2,(23) Madhya Pradesh 23,41,3,30,1,,,,,,,,,,,,,1,50,3,26,1,1,3,9,(099) Labour nec 99,2,500,NA
"23,41,3,70,2",2,(23) Madhya Pradesh 23,41,3,70,2,,,,,,,,,,,,,1,50,1,48,3,1,3,0,(035) Clerical nec 35,4,NA,NA
"23,41,3,100,1",2,(23) Madhya Pradesh 23,41,3,100,1,,,,,,,,,,,,,2,50,3,22,1,1,3,5,(099) Labour nec 99,2,2000,NA
"23,41,3,100,1",2,(23) Madhya Pradesh 23,41,3,100,1,,,,,,,,,,,,,2,51,5,30,1,1,2,0,(099) Labour nec 99,4,NA,NA
"23,41,3,150,1",2,(23) Madhya Pradesh 23,41,3,150,1,,,,,,,,,,,,,1,50,1,28,1,1,3,5,(095) Construction 95,2,6000,NA
"23,41,3,170,1",2,(23) Madhya Pradesh 23,41,3,170,1,,,,,,,,,,,,,2,50,3,28,1,1,2,16,(015) Teachers 15,4,NA,NA
"23,42,1,31,2",2,(23) Madhya Pradesh 23,42,1,31,2,,,,,,,,,,,,,1,50,1,22,1,2,1,8,(084) Assemblers 84,2,5000,NA
"23,42,1,34,1",2,(23) Madhya Pradesh 23,42,1,34,1,,,,,,,,,,,,,1,50,3,28,1,1,3,5,(095) Construction 95,3,1000,2000
"23,44,1,41,1",2,(23) Madhya Pradesh 23,44,1,41,1,,,,,,,,,,,,,3,50,3,39,1,1,2,15,(030) Clerical supe 30,2,20000,NA
"23,44,2,11,1",2,(23) Madhya Pradesh 23,44,2,11,1,,,,,,,,,,,,,1,50,6,26,1,2,4,5,(087) Plumbers/welders 87,2,20000,NA
"23,44,2,41,1",2,(23) Madhya Pradesh 23,44,2,41,1,,,,,,,,,,,,,1,50,1,55,4,1,2,2,(099) Labour nec 99,4,NA,NA
"23,44,3,21,1",2,(23) Madhya Pradesh 23,44,3,21,1,,,,,,,,,,,,,1,50,4,40,1,1,2,1,(095) Construction 95,4,NA,NA
"23,44,3,31,1",2,(23) Madhya Pradesh 23,44,3,31,1,,,,,,,,,,,,,1,50,2,35,1,2,3,0,(095) Construction 95,2,6000,NA
"23,44,3,51,2",2,(23) Madhya Pradesh 23,44,3,51,2,,,,,,,,,,,,,1,50,1,37,1,2,2,8,(063) Ag labour 63,2,11000,NA
"23,44,4,12,1",2,(23) Madhya Pradesh 23,44,4,12,1,,,,,,,,,,,,,3,50,3,23,1,1,1,5,(099) Labour nec 99,2,6000,NA
"23,44,6,140,1",2,(23) Madhya Pradesh 23,44,6,140,1,,,,,,,,,,,,,2,51,3,40,1,1,3,12,(042) Technical sales 42,3,4000,1000
"23,44,6,170,1",2,(23) Madhya Pradesh 23,44,6,170,1,,,,,,,,,,,,,3,50,1,58,1,1,1,12,(057) Police 57,3,160000,2000
"24,1,4,11,1",1,(24) Gujarat 24,1,4,11,1,1,50,1,41,0,1,3,10,81,2,12000,NA,,,,,,,,,,,,
"24,4,6,170,1",3,(24) Gujarat 24,4,6,170,1,1,50,5,32,0,1,2,15,NA,2,5000,NA,1,50,4,28,1,2,2,15,(008) Nursing 8,2,120000,NA
"24,6,4,11,1",1,(24) Gujarat 24,6,4,11,1,1,50,1,50,0,1,4,10,NA,2,40000,NA,,,,,,,,,,,,
"24,7,20,NA,NA",1,(24) Gujarat 24,7,20,NA,NA,1,50,2,22,0,2,4,8,77,2,8000,NA,,,,,,,,,,,,
"24,10,8,NA,NA",1,(24) Gujarat 24,10,8,NA,NA,1,50,3,45,0,1,3,15,7,2,90000,NA,,,,,,,,,,,,
"24,19,2,211,1",1,(24) Gujarat 24,19,2,211,1,1,50,4,36,0,2,2,9,57,2,5000,NA,,,,,,,,,,,,
"24,19,13,150,1",1,(24) Gujarat 24,19,13,150,1,1,50,1,37,0,2,2,12,80,2,36000,NA,,,,,,,,,,,,
"24,20,4,172,1",1,(24) Gujarat 24,20,4,172,1,1,50,3,50,0,1,1,5,61,4,NA,NA,,,,,,,,,,,,
"24,1,7,30,1",2,(24) Gujarat 24,1,7,30,1,,,,,,,,,,,,,1,NA,1,49,1,3,NA,15,NA,2,40000,NA
"24,6,1,31,1",2,(24) Gujarat 24,6,1,31,1,,,,,,,,,,,,,1,50,4,18,1,1,2,8,(008) Nursing 8,4,NA,NA
"24,6,9,70,1",2,(24) Gujarat 24,6,9,70,1,,,,,,,,,,,,,1,50,9,45,4,1,1,14,(008) Nursing 8,4,NA,NA
"24,6,10,50,1",2,(24) Gujarat 24,6,10,50,1,,,,,,,,,,,,,1,50,2,32,1,3,2,10,(008) Nursing 8,2,60000,NA
"24,7,7,10,2",2,(24) Gujarat 24,7,7,10,2,,,,,,,,,,,,,1,50,3,65,1,1,1,9,(113) Retired/ too old CC,NA,NA,NA
"24,7,17,70,1",2,(24) Gujarat 24,7,17,70,1,,,,,,,,,,,,,1,50,4,26,1,2,1,8,(008) Nursing 8,4,NA,NA
"24,10,7,200,1",2,(24) Gujarat 24,10,7,200,1,,,,,,,,,,,,,2,50,2,65,1,1,2,0,(109) No occupation X9,2,10000,NA
"24,10,7,200,2",2,(24) Gujarat 24,10,7,200,2,,,,,,,,,,,,,1,50,1,35,1,1,2,0,(003) Eng. tech 3,2,48000,NA
"24,12,4,71,1",2,(24) Gujarat 24,12,4,71,1,,,,,,,,,,,,,1,50,6,34,1,2,3,12,NA,1,NA,60000
"24,13,2,10,1",2,(24) Gujarat 24,13,2,10,1,,,,,,,,,,,,,1,50,5,57,1,2,3,3,(044) FIRE sales 44,NA,NA,NA
"24,15,5,60,1",2,(24) Gujarat 24,15,5,60,1,,,,,,,,,,,,,1,50,1,45,1,1,3,8,(109) No occupation X9,NA,NA,NA
"24,19,9,150,1",2,(24) Gujarat 24,19,9,150,1,,,,,,,,,,,,,1,50,3,30,1,1,1,0,(008) Nursing 8,2,36000,NA
"24,19,9,170,1",2,(24) Gujarat 24,19,9,170,1,,,,,,,,,,,,,1,50,4,29,1,1,4,10,(099) Labour nec 99,2,15000,NA
"24,20,4,251,1",2,(24) Gujarat 24,20,4,251,1,,,,,,,,,,,,,2,50,1,39,1,1,3,10,(085) Electrical 85,2,36000,NA
"24,22,3,130,1",2,(24) Gujarat 24,22,3,130,1,,,,,,,,,,,,,1,50,6,29,1,2,1,15,(101) Unidentifiable occ X1,2,50000,NA
"27,5,1,51,1",1,(27) Maharashtra 27,5,1,51,1,2,50,4,32,0,1,2,5,NA,4,NA,NA,,,,,,,,,,,,
"27,5,2,121,1",1,(27) Maharashtra 27,5,2,121,1,1,50,3,30,4,2,1,NA,61,4,NA,NA,,,,,,,,,,,,
"27,7,1,62,1",1,(27) Maharashtra 27,7,1,62,1,1,50,7,80,0,1,1,NA,NA,4,NA,NA,,,,,,,,,,,,
"27,9,1,40,1",1,(27) Maharashtra 27,9,1,40,1,1,50,7,60,0,1,4,5,NA,4,NA,NA,,,,,,,,,,,,
"27,9,3,40,1",1,(27) Maharashtra 27,9,3,40,1,1,50,3,28,0,2,3,11,8,2,60000,NA,,,,,,,,,,,,
"27,13,2,71,1",1,(27) Maharashtra 27,13,2,71,1,1,50,1,56,4,1,2,NA,63,4,NA,NA,,,,,,,,,,,,
"27,14,1,21,1",1,(27) Maharashtra 27,14,1,21,1,1,50,5,29,0,1,4,9,95,4,NA,NA,,,,,,,,,,,,
"27,20,7,130,1",1,(27) Maharashtra 27,20,7,130,1,1,50,1,40,0,1,1,NA,3,4,NA,NA,,,,,,,,,,,,
"27,25,6,12,1",3,(27) Maharashtra 27,25,6,12,1,1,50,6,66,0,1,1,6,NA,4,NA,NA,1,50,7,74,1,1,1,6,NA,NA,NA,NA
"27,27,3,91,1",1,(27) Maharashtra 27,27,3,91,1,1,50,3,33,0,1,4,12,NA,2,25000,NA,,,,,,,,,,,,
"27,31,1,141,1",1,(27) Maharashtra 27,31,1,141,1,1,50,1,47,0,1,3,15,57,2,60000,NA,,,,,,,,,,,,
"27,31,2,91,1",1,(27) Maharashtra 27,31,2,91,1,1,50,6,40,0,1,4,7,72,2,3000,NA,,,,,,,,,,,,
"27,31,2,101,1",1,(27) Maharashtra 27,31,2,101,1,1,50,7,40,0,1,4,9,98,4,NA,NA,,,,,,,,,,,,
"27,31,2,121,1",1,(27) Maharashtra 27,31,2,121,1,1,50,3,32,0,1,4,10,79,2,12000,NA,,,,,,,,,,,,
"27,31,3,NA,NA",1,(27) Maharashtra 27,31,3,NA,NA,1,50,8,39,0,1,4,12,57,2,25000,NA,,,,,,,,,,,,
"27,31,3,NA,NA",1,(27) Maharashtra 27,31,3,NA,NA,1,50,3,40,0,2,4,15,57,2,12000,NA,,,,,,,,,,,,
"27,31,4,91,1",3,(27) Maharashtra 27,31,4,91,1,1,50,3,26,0,1,4,10,72,1,NA,5000,1,50,2,35,1,1,4,10,(008) Nursing 8,2,20000,NA
"27,31,4,131,1",1,(27) Maharashtra 27,31,4,131,1,1,50,6,36,0,1,4,15,33,2,40000,NA,,,,,,,,,,,,
"27,31,4,171,1",3,(27) Maharashtra 27,31,4,171,1,1,50,2,25,0,1,4,7,72,1,NA,10000,1,50,2,32,1,1,4,7,(097) Loaders 97,2,18000,NA
"27,31,5,21,1",1,(27) Maharashtra 27,31,5,21,1,1,50,2,40,0,1,4,15,NA,2,22000,NA,,,,,,,,,,,,
"27,31,7,20,1",1,(27) Maharashtra 27,31,7,20,1,1,50,2,31,0,2,4,13,57,2,40000,NA,,,,,,,,,,,,
"27,31,7,40,1",1,(27) Maharashtra 27,31,7,40,1,1,50,4,24,0,2,4,12,72,2,20000,NA,,,,,,,,,,,,
"27,31,8,NA,NA",1,(27) Maharashtra 27,31,8,NA,NA,1,50,6,27,0,2,3,11,57,2,50000,NA,,,,,,,,,,,,
"27,31,11,80,1",1,(27) Maharashtra 27,31,11,80,1,1,50,4,35,0,1,2,5,95,4,NA,NA,,,,,,,,,,,,
"27,32,1,91,1",1,(27) Maharashtra 27,32,1,91,1,1,50,4,24,0,1,4,8,63,2,10000,NA,,,,,,,,,,,,
"27,32,2,11,1",1,(27) Maharashtra 27,32,2,11,1,1,50,2,40,0,1,1,10,95,2,10000,NA,,,,,,,,,,,,
"27,32,2,41,1",1,(27) Maharashtra 27,32,2,41,1,1,50,1,60,0,1,1,3,95,2,7000,NA,,,,,,,,,,,,
"27,32,2,91,1",3,(27) Maharashtra 27,32,2,91,1,1,50,3,42,0,1,1,4,95,2,7000,NA,1,50,3,48,1,1,4,5,(109) No occupation X9,2,17000,NA
"27,32,4,61,1",3,(27) Maharashtra 27,32,4,61,1,1,50,3,37,0,1,4,6,32,2,25000,NA,1,50,3,45,1,1,4,10,(101) Unidentifiable occ X1,2,24000,NA
"27,32,6,80,1",1,(27) Maharashtra 27,32,6,80,1,1,50,3,25,0,1,1,6,81,2,15000,NA,,,,,,,,,,,,
"27,32,6,90,1",3,(27) Maharashtra 27,32,6,90,1,1,50,7,50,0,3,4,10,93,2,40000,NA,1,50,7,55,1,1,4,7,(008) Nursing 8,2,15000,NA
"27,32,7,10,1",3,(27) Maharashtra 27,32,7,10,1,2,50,3,36,0,1,4,12,8,2,7000,NA,2,50,3,40,1,1,4,12,(030) Clerical supe 30,2,18000,NA
"27,32,7,10,1",3,(27) Maharashtra 27,32,7,10,1,2,51,4,33,0,1,4,7,8,2,7000,NA,2,50,3,40,1,1,4,12,(030) Clerical supe 30,2,18000,NA
"27,32,7,150,1",3,(27) Maharashtra 27,32,7,150,1,1,50,1,40,0,1,4,5,50,2,10000,NA,3,50,1,55,1,1,4,5,(101) Unidentifiable occ X1,2,40000,NA
"27,34,1,70,1",1,(27) Maharashtra 27,34,1,70,1,1,50,1,30,0,2,3,12,57,2,30000,NA,,,,,,,,,,,,
"27,1,4,160,2",2,(27) Maharashtra 27,1,4,160,2,,,,,,,,,,,,,1,50,1,47,1,1,1,0,(063) Ag labour 63,NA,NA,NA
"27,1,4,190,3",2,(27) Maharashtra 27,1,4,190,3,,,,,,,,,,,,,2,50,1,52,1,1,1,10,(008) Nursing 8,2,50000,NA
"27,2,2,51,1",2,(27) Maharashtra 27,2,2,51,1,,,,,,,,,,,,,1,50,1,65,1,2,3,0,(008) Nursing 8,2,40000,NA
"27,3,3,141,2",2,(27) Maharashtra 27,3,3,141,2,,,,,,,,,,,,,1,50,2,30,1,1,4,15,"(043) Sales, shop 43",2,24000,NA
"27,5,1,21,1",2,(27) Maharashtra 27,5,1,21,1,,,,,,,,,,,,,1,50,3,38,4,1,2,9,(063) Ag labour 63,4,NA,NA
"27,5,1,171,1",2,(27) Maharashtra 27,5,1,171,1,,,,,,,,,,,,,2,NA,3,NA,4,1,2,12,(001) Physical sci tech 1,4,NA,NA
"27,6,2,111,2",2,(27) Maharashtra 27,6,2,111,2,,,,,,,,,,,,,1,50,3,30,1,1,1,7,(061) Cultivators 61,4,NA,NA
"27,7,2,161,1",2,(27) Maharashtra 27,7,2,161,1,,,,,,,,,,,,,1,50,3,30,1,1,2,15,(008) Nursing 8,4,NA,NA
"27,7,2,201,1",2,(27) Maharashtra 27,7,2,201,1,,,,,,,,,,,,,1,NA,5,36,1,1,2,10,(098) Drivers 98,4,NA,NA
"27,7,3,191,1",2,(27) Maharashtra 27,7,3,191,1,,,,,,,,,,,,,1,50,3,32,1,1,3,10,(101) Unidentifiable occ X1,2,1000,NA
"27,7,4,112,1",2,(27) Maharashtra 27,7,4,112,1,,,,,,,,,,,,,1,50,1,42,1,2,2,3,(004) Air/ship officers 4,2,12000,NA
"27,7,7,100,1",2,(27) Maharashtra 27,7,7,100,1,,,,,,,,,,,,,1,50,1,46,1,1,3,11,(030) Clerical supe 30,2,40000,NA
"27,13,4,141,1",2,(27) Maharashtra 27,13,4,141,1,,,,,,,,,,,,,2,50,1,46,1,1,3,11,(030) Clerical supe 30,2,30000,NA
"27,13,5,51,1",2,(27) Maharashtra 27,13,5,51,1,,,,,,,,,,,,,1,50,6,30,1,2,3,11,(057) Police 57,2,10000,NA
"27,18,6,30,1",2,(27) Maharashtra 27,18,6,30,1,,,,,,,,,,,,,1,50,1,41,1,2,2,11,(057) Police 57,2,80000,NA
"27,21,15,80,1",2,(27) Maharashtra 27,21,15,80,1,,,,,,,,,,,,,1,50,3,28,4,2,3,10,(008) Nursing 8,4,NA,NA
"27,25,5,161,1",2,(27) Maharashtra 27,25,5,161,1,,,,,,,,,,,,,2,51,4,27,4,1,3,15,(008) Nursing 8,4,NA,NA
"27,25,8,120,2",2,(27) Maharashtra 27,25,8,120,2,,,,,,,,,,,,,1,50,6,85,1,1,1,0,(114) Disabled DD,NA,NA,NA
"27,25,8,190,1",2,(27) Maharashtra 27,25,8,190,1,,,,,,,,,,,,,1,50,5,68,1,1,2,4,(001) Physical sci tech 1,4,NA,NA
"27,27,2,101,1",2,(27) Maharashtra 27,27,2,101,1,,,,,,,,,,,,,1,50,1,28,1,1,2,16,(109) No occupation X9,2,2000,NA
"27,30,6,70,1",2,(27) Maharashtra 27,30,6,70,1,,,,,,,,,,,,,1,50,1,77,1,2,3,7,(000) Physical scientists 0,4,NA,NA
"27,31,1,231,1",2,(27) Maharashtra 27,31,1,231,1,,,,,,,,,,,,,2,50,4,27,1,1,4,15,(008) Nursing 8,2,50000,NA
"27,31,1,243,1",2,(27) Maharashtra 27,31,1,243,1,,,,,,,,,,,,,1,50,5,26,1,2,4,12,(008) Nursing 8,4,NA,NA
"27,31,2,181,1",2,(27) Maharashtra 27,31,2,181,1,,,,,,,,,,,,,1,50,2,35,1,1,4,11,(008) Nursing 8,2,20000,NA
"27,31,3,252,1",2,(27) Maharashtra 27,31,3,252,1,,,,,,,,,,,,,1,50,5,27,1,2,1,10,(057) Police 57,2,40000,NA
"27,31,4,11,1",2,(27) Maharashtra 27,31,4,11,1,,,,,,,,,,,,,2,51,3,50,1,1,4,12,(005) Life scientists 5,2,12000,NA
"27,31,4,71,1",2,(27) Maharashtra 27,31,4,71,1,,,,,,,,,,,,,1,50,3,36,1,1,4,15,(008) Nursing 8,2,12000,NA
"27,31,4,181,1",2,(27) Maharashtra 27,31,4,181,1,,,,,,,,,,,,,1,50,1,48,1,1,4,10,(101) Unidentifiable occ X1,1,NA,12000
"27,31,4,181,2",2,(27) Maharashtra 27,31,4,181,2,,,,,,,,,,,,,1,50,1,55,1,1,4,7,(097) Loaders 97,1,NA,30000
"27,31,4,201,1",2,(27) Maharashtra 27,31,4,201,1,,,,,,,,,,,,,1,50,3,44,1,1,4,12,(081) Carpenters 81,2,24000,NA
"27,31,7,150,1",2,(27) Maharashtra 27,31,7,150,1,,,,,,,,,,,,,1,50,8,31,1,2,1,11,(057) Police 57,NA,NA,NA
"27,31,8,20,1",2,(27) Maharashtra 27,31,8,20,1,,,,,,,,,,,,,1,50,4,30,1,2,3,12,(101) Unidentifiable occ X1,2,50000,NA
"27,31,9,100,1",2,(27) Maharashtra 27,31,9,100,1,,,,,,,,,,,,,1,50,1,60,1,1,1,7,NA,NA,NA,NA
"27,32,1,51,1",2,(27) Maharashtra 27,32,1,51,1,,,,,,,,,,,,,2,50,7,31,1,1,4,9,(034) Computing op 34,2,10000,NA
"27,32,1,51,1",2,(27) Maharashtra 27,32,1,51,1,,,,,,,,,,,,,2,51,8,29,1,1,4,12,(034) Computing op 34,2,10000,NA
"27,32,2,21,1",2,(27) Maharashtra 27,32,2,21,1,,,,,,,,,,,,,1,50,3,30,1,1,4,9,(088) Jewellery 88,2,36000,NA
"27,32,2,22,1",2,(27) Maharashtra 27,32,2,22,1,,,,,,,,,,,,,3,50,2,34,1,1,4,9,(008) Nursing 8,2,8000,NA
"27,32,2,22,1",2,(27) Maharashtra 27,32,2,22,1,,,,,,,,,,,,,3,51,5,27,1,1,4,9,(008) Nursing 8,2,10000,NA
"27,32,2,22,1",2,(27) Maharashtra 27,32,2,22,1,,,,,,,,,,,,,3,52,1,60,1,1,4,7,(008) Nursing 8,2,7500,NA
"27,32,2,51,1",2,(27) Maharashtra 27,32,2,51,1,,,,,,,,,,,,,1,50,1,62,1,1,4,7,(088) Jewellery 88,2,14000,NA
"27,32,2,131,1",2,(27) Maharashtra 27,32,2,131,1,,,,,,,,,,,,,3,51,1,54,1,1,4,7,(008) Nursing 8,2,24000,NA
"27,32,4,51,1",2,(27) Maharashtra 27,32,4,51,1,,,,,,,,,,,,,1,50,1,52,1,1,4,7,(101) Unidentifiable occ X1,2,20000,NA
"27,32,4,81,1",2,(27) Maharashtra 27,32,4,81,1,,,,,,,,,,,,,1,50,7,29,1,1,4,11,(008) Nursing 8,2,25000,NA
"27,32,4,101,2",2,(27) Maharashtra 27,32,4,101,2,,,,,,,,,,,,,1,50,1,37,1,1,4,11,(008) Nursing 8,2,12000,NA
"27,32,6,50,1",2,(27) Maharashtra 27,32,6,50,1,,,,,,,,,,,,,1,50,9,35,1,3,NA,12,(008) Nursing 8,2,25000,NA
"27,32,7,130,1",2,(27) Maharashtra 27,32,7,130,1,,,,,,,,,,,,,1,50,3,30,1,1,4,9,(054) Sweepers 54,2,1500,NA
"28,2,7,120,1",1,(28) Andhra Pradesh 28,2,7,120,1,1,50,4,26,0,3,4,6,63,2,20000,NA,,,,,,,,,,,,
"28,2,7,190,1",1,(28) Andhra Pradesh 28,2,7,190,1,1,50,1,40,0,3,4,NA,99,4,NA,NA,,,,,,,,,,,,
"28,2,8,130,1",1,(28) Andhra Pradesh 28,2,8,130,1,1,50,3,40,0,3,4,NA,99,4,NA,NA,,,,,,,,,,,,
"28,3,2,110,1",1,(28) Andhra Pradesh 28,3,2,110,1,1,50,1,35,0,2,4,NA,99,2,10000,NA,,,,,,,,,,,,
"28,3,2,120,1",1,(28) Andhra Pradesh 28,3,2,120,1,1,50,1,30,0,2,4,NA,99,4,NA,NA,,,,,,,,,,,,
"28,3,2,160,1",3,(28) Andhra Pradesh 28,3,2,160,1,1,50,1,36,0,3,4,NA,99,2,10000,NA,1,50,1,46,1,3,NA,5,(063) Ag labour 63,2,60000,NA
"28,3,3,20,1",1,(28) Andhra Pradesh 28,3,3,20,1,1,50,1,35,0,2,4,2,99,2,7200,NA,,,,,,,,,,,,
"28,3,3,100,1",1,(28) Andhra Pradesh 28,3,3,100,1,1,50,1,35,0,3,3,1,99,2,40000,NA,,,,,,,,,,,,
"28,3,3,190,1",3,(28) Andhra Pradesh 28,3,3,190,1,1,50,1,37,0,1,3,NA,63,2,16000,NA,1,50,1,47,1,1,1,0,(063) Ag labour 63,2,30000,NA
"28,3,5,130,1",3,(28) Andhra Pradesh 28,3,5,130,1,1,50,1,30,0,2,4,NA,99,4,NA,NA,1,50,1,40,1,3,NA,0,(063) Ag labour 63,2,30000,NA
"28,3,7,80,1",3,(28) Andhra Pradesh 28,3,7,80,1,1,50,5,25,0,2,4,10,63,2,6000,NA,1,50,4,31,1,3,NA,10,(063) Ag labour 63,2,10000,NA
"28,13,6,NA,NA",1,(28) Andhra Pradesh 28,13,6,NA,NA,1,50,6,46,0,1,4,15,9,2,50000,NA,,,,,,,,,,,,
"28,13,7,110,1",1,(28) Andhra Pradesh 28,13,7,110,1,1,50,1,35,0,2,4,5,57,2,60000,NA,,,,,,,,,,,,
